,ulasan,rating,Label,clean_teks
680,"rekomendasi pembelian receh. dalam jumlah jutaan, lebih baik dipertimbangkan. meminta menghubungi tokopedia care dihubungi itu? belanjaan senilai jutaan dihilangkan kurir. komplain tertulis estimasi pengembalian dana tanggal 29. berganti bulan ada pengembalian. tanya tokopedia care 3 hari (rabu, kamis, jumat) ada jawaban. harusnya konfirmasi kalau estimasi sesuai. tidak profesional. uninstall tokopedia",1,0,rekomendasi beli receh juta timbang hubung tokopedia care hubung belanja nila juta hilang kurir komplain tulis estimasi kembali dana tanggal ganti kembali tokopedia care rabu kamis jumat konfirmasi estimasi sesuai profesional uninstall tokopedia
681,"sekarang transaksi tokopedia jadi biaya transaksinya. ditambah voucher ongkir cashback dapat pake bersamaan. makin kesini makin mengecewakan. ditambah pihak ekspedisi buruk, barang hilang, barang sampe dibilang diterima pembeli, yang paling sering pengiriman lambat. sekarang tambahan lagi, jasa aplikasi... wow makin kesini bener2 makin parah.",1,0,transaksi tokopedia biaya transaksi tambah voucher ongkir cashback pake sama kesini kecewa tambah ekspedisi buruk barang hilang barang sampe bilang terima beli kirim lambat tambah jasa aplikasi wow kesini bener parah
682,"halo tokopedia, kasih saran fitur tambahan? nama akun tokped redi, saran saya, bisakah menambahkan fitur "" harga turun "" di item wishlist? misal setting, beri pemberitahuan harga dibawah 1,5 juta item yg saya tandai.",5,1,halo tokopedia kasih saran fitur tambah nama akun tokped redi saran fitur harga turun item wishlist setting pemberitahuan harga bawah juta item tanda
683,"baru jg co sekali krn udah lama belanja disini, pesanan dibatalkan sistem krn pelanggaran s&k, kok bisa! mending balik lg toko oren",1,0,jg co krn udah belanja pesan batal sistem krn langgar sk mending lg toko oren
684,tokopedia aneh melakukan pembayaran beberapa menit dibatalkan alasan yg jelas hal belum pernh pakai tokopedia sebelumnya karna pengguna baru,1,0,tokopedia aneh bayar menit batal alas pernh pakai tokopedia karna guna
685,"aplikasi belakangan entah ya jadi banyak bugs, biaya layanan dinaikkan kualitas aplikasi kalah shopee. sudahlah maps pernah tepat, seller responsif, ditambah sekarang panggilan telepon driver pengantar paket penerima bisa terhubung. 4x mengalami gangguan ini, mau ditambah berapa banyak biaya layanan aplikasi bener? biaya aplikasi, biaya layanan, asuransi, jaminan ready stok yg jelas gunanya. payah ...",1,0,aplikasi ya bugs biaya layan naik kualitas aplikasi kalah shopee maps seller responsif tambah panggil telepon driver antar paket terima hubung x alami ganggu tambah biaya layan aplikasi bener biaya aplikasi biaya layan asuransi jamin ready stok guna payah
686,"aplikasi bagus, banyak gratis ongkir kek aplikasi sebelah. kalo disini suka kasih kupon diskon! mantap lah",5,1,aplikasi bagus gratis ongkir kek aplikasi belah kalo suka kasih kupon diskon mantap
687,"pembeli malah jadi bimbang gara"" pihak ekspedisi lama ngirim.padahal beli toko bagus.jadi males belanja disini.udah komplain tetap barang gak dikirim.",1,0,beli bimbang gara ekspedisi ngirimpadahal beli toko bagusjadi males belanja disiniudah komplain barang gak kirim
688,"dulu pas biaya gono gini positif thinking tokopedia mau berbenah hal pelayanan, ternyata sama aja bahkan lebih parah sebelumnya.. #sapx setara spx#",1,0,pas biaya gono gin positif thinking tokopedia benah layan aja parah sapx tara spx
689,"penggunaan mudah, proses pembayaran memakai apapun mudah juga, menyenangkan belanja lewat tokopedia, terima kasih",5,1,guna mudah proses bayar pakai apa mudah senang belanja tokopedia terima kasih
690,terus terang sangat kecewa atas pelayanan tokopedia beberapa kali transaksi bayar batalkan sistem..apalagi mau dibeli betul2 sangat butuhkan....tolong kedepannya jangan mudah membatalkan pembayaran batalkan sistem... juga baru transaksi tapi tetap di batalkan sistem...ternyata gak niat perubahan dapat komplain..sangat2 merugikan..,1,0,terang kecewa layan tokopedia kali transaksi bayar batal sistemapalagi beli butuhkantolong depan mudah batal bayar batal sistem transaksi batal sistemternyata gak niat ubah komplainsangat rugi
691,"entah knp aplikasi go pay later cicil sdh gak kebuka sejak update gabung menjadi 1 dg pay later cicil,yg malah sy bayr tagihan melalui çustomer care va bca tp sy gak tau benar2 real gmn krn gak datax,selama pmbyaranx trasparan tp sejak gak byr tagihan melalui aplikasi go pay later cicil krn aplikasi yg eror,tagihan ku tiap bln sy mbyar malah makin naik pdhal sdh gak pernah belanja mggunakan go pay later pun cicil,sy merasa rugikan",5,1,aplikasi go pay later cicil gak buka update gabung dg pay later cicilyg sy bayr tagih ustomer care va bca tp sy gak tau real gmn krn gak dataxselama pmbyaranx trasparan tp gak byr tagih aplikasi go pay later cicil krn aplikasi erortagihan ku bln sy mbyar pdhal gak belanja mggunakan go pay later cicilsy rugi
692,"jangan belanja tokopedia, barang sesuai penjual susah banget buat upload video komplenannya, chat cc tokped nya langsung tidak solusi",1,0,belanja tokopedia barang sesuai jual susah banget upload video komplenannya chat cc tokped nya langsung solusi
693,"ribed sistemnya, udh dr thn lalu mau menghubungkan toped dgn gopay aja gk bs2, ktnya sistem error...masa tdk perbaikan. trs klo refund jg ribed. ongkirnya jg muahal.😓",1,0,ribed sistem udh thn hubung toped dgn gopay aja gk bs ktnya sistem errormasa baik trs klo refund jg ribed ongkirnya jg muahal
694,"tambahan video pendek gak berguna, tambahkan opsi menonaktifkan fitur video pendek. lama lama kayak toktok semua hadeh",1,0,tambah video pendek gak guna tambah opsi nonaktif fitur video pendek kayak toktok hadeh
695,"total biaya layanan sama jasa aplikasinya melebihi toko sebelah. total biaya layanan dimasukkan invoice. jd merugikan katika belanja utk kebutuhan kantor reimbus nya jd sesuai invoice dgn yg real dibayarkan. kalo sekali belanja sih masalah 3rb. kalo 30x belanja dlm sebulan? 90rb tidak diganti kantor kalo setaun hitung aja sendiri kerugiannya. terus cashback tidak digabung dgn free ongkir. haduh, biaya layanan meningkat, kualitas malah menurun.",1,0,total biaya layan jasa aplikasi lebih toko belah total biaya layan masuk invoice jd rugi katika belanja utk butuh kantor reimbus nya jd sesuai invoice dgn real bayar kalo belanja sih rb kalo x belanja dlm bulan rb ganti kantor kalo taun hitung aja rugi cashback gabung dgn free ongkir haduh biaya layan tingkat kualitas turun
696,tokopedia bagus dulu sering sekali belanja tokopedia skg gk cod sangat sedihhhh di perbaiki yh saya mau belanja tp gk cod 🥲,4,1,tokopedia bagus belanja tokopedia skg gk cod sedihhhh baik yh belanja tp gk cod
697,"paket tak diterima pembeli tp update kurir sisetan diterima,respon dr topedpun memuaskan...2 kali bahkan.ajukan banding tp minta upload bukti seolah2 paket sdh diterima...apa yg mau sy upload kalo paketnya sy terima ha......mikir....mangkanya sertakan nomor hp kurirnya histori pengiriman,biar sy maki tu kurirnya diantar paket sy itu....pengiriman pake asuransi tp gk gk faedahnya no garansi.mending kalian hps aja asuransi pengiriman.",1,0,paket terima beli tp update kurir sisetan diterimarespon topedpun muas kali bahkanajukan banding tp upload bukti paket diterimaapa sy upload kalo paket sy terima hamikirmangkanya serta nomor hp kurir histori pengirimanbiar sy maki tu kurir antar paket sy itupengiriman pake asuransi tp gk gk faedah no garansimending hps aja asuransi kirim
698,"pernah melanggar syarat ketentuan, akun terdeteksi melanggar tidak menggunakan promo. kecewa saya. layanan cfs lama banget responnya👎",1,0,langgar syarat tentu akun deteksi langgar promo kecewa layan cfs banget responnya
699,"pengguna baru, data lengkap isi tiba2 pesanan dibatalkan otomatis sistem, ribet bnget",2,0,guna data lengkap isi pesan batal otomatis sistem ribet bnget
700,pertama transaksi aplikasi iini dikecewakan saat hpir 3 minggi barang blm datang.. nyangkut expedisi selama 2 minggian... parah..,1,0,transaksi aplikasi iini kecewa hpir minggi barang blm nyangkut expedisi minggian parah
701,"aplikasi jarang banget gratis ongkir minimal 0 pesanan, gratis ongkir ada syaratnya, jadi wajar peminat aplikasi kurang",2,0,aplikasi jarang banget gratis ongkir minimal pesan gratis ongkir syarat wajar minat aplikasi
702,"menu dropshipper mobile aps ada, update terbaru . adanya malah dekstop aps litenya parah",1,0,menu dropshipper mobile aps update baru dekstop aps litenya parah
703,"banyak penjual tiba² membatalkan transaksi berakhir saldo masuk tokped, jadinya kepotong admin ngga dapet apa². diperbaiki",1,0,jual tiba batal transaksi saldo masuk tokped potong admin ngga dapet apa baik
704,enak sih belanja tokped dapet diskon 100% sayang kalo vocher pulsa & tagihan kadang suka bikin ribet pembayarannya diluar ovo gopay. coba cara pembayarannya bikin ribet bakal langgan ditokped,2,0,enak sih belanja tokped dapet diskon sayang kalo vocher pulsa tagih kadang suka bikin ribet bayar luar ovo gopay coba bayar bikin ribet langgan ditokped
705,semakin update ko makin jelas pengiriman paket udah tpi status paket di jalan proses pengiriman:v,1,0,update ko kirim paket udah tpi status paket jalan proses pengirimanv
706,"tokopedia keseringan update, bosan update toko pedia waktunya lama. akhirnya copot pasang aplikasi tokopedia sering.",1,0,tokopedia sering update bosan update toko dia copot pasang aplikasi tokopedia
707,"aplikasinya makin koplak, mentang2 pake gratis ongkir pengirimannya jadi ampas mulu, paket dipingpong mulu hub kurir status pengirimanya diulang2 mulu tiap hari kekirim2 sampe sekarang 😪 usah ngasi promo gratis ongkir kalo niat ngasi fasilitas bener, ngescam doang namanya. sejak gabung ama gojek kok makin koplak terus sih astaga 🤦‍♂️",1,0,aplikasi koplak mentang pake gratis ongkir kirim ampas mulu paket pingpong mulu hub kurir status pengirimanya ulang mulu kirim sampe ngasi promo gratis ongkir kalo niat ngasi fasilitas bener ngescam doang nama gabung ama gojek koplak sih astaga
708,"proses penarikan dana refund lama banget 4 hari cs sangat slowrespon bahkan terkesan menghindar. chat cs aplikasi tokopedia, chat cs fb maupun ig sama aja. awal respon pas dikasih tau masalahnya langsung ilang. dichat gak pernah dibales. mau minta uang sendiri serasa ngemis. nominal lumayan banyak uang customer heyyyyy!! balikin",1,0,proses tari dana refund banget cs slowrespon kes hindar chat cs aplikasi tokopedia chat cs fb ig aja respon pas kasih tau langsung ilang dichat gak dibales uang serasa ngemis nominal lumayan uang customer heyyyyy balikin
709,barang hilang dilakukan dana refund tidak perkembangn 2 bulan padahl.sangat kecewa baru padahl transaksi 2 mengunakan tokped malah ini,1,0,barang hilang dana refund perkembangn padahlsangat kecewa padahl transaksi mengunakan tokped
710,ui nya makin smooth mudah digunakan. navigasinya jadi makin enak dilihat.,5,1,ui nya smooth mudah navigasi enak
711,"sangat mengecewakan. pesanan sering dibatalkan system dgn alasan yg tdk masuk akal. t&c lebih diperhatikan lagi, banyak yg merugikan pembeli",1,0,kecewa pesan batal system dgn alas masuk akal tc perhati rugi beli
712,bisa buka produk lewat link di perbaiki. coba hubungi cs tokopedia jawabannya muter2 tidak membantu,1,0,buka produk link baik coba hubung cs tokopedia jawab muter bantu
713,"pengiriman jakarta bandung terlama, toko udah kirim tanggal 28 perkiraan tanggal 30. udah tanggal 30 aja tempat sortir, malah mundurin jadi tanggal 5 🤦‍♀️. kecewa berat",2,0,kirim jakarta bandung lama toko udah kirim tanggal kira tanggal udah tanggal aja sortir mundurin tanggal kecewa berat
714,"kecewa ongkir pake paling mahal, berharap kiriman cepat karena barangnya mau dipake.. eeh barangnya malah hilang.. kurirnya si cepat",1,0,kecewa ongkir pake mahal harap kirim cepat barang dipake eeh barang hilang kurir cepat
715,"aplikasi nya kebanyak an update susa bukak nya makin lama makin susa aplikasi para bukan mau maju mala makin mundur, lebih baik pindah apk sebelah",1,0,aplikasi nya banyak an update susa bukak nya susa aplikasi maju mala mundur pindah aplikasi belah
716,voucher php! dikasih diskon voucher minimal belanja rp 0. udh seneng tpi pas pembayaran dibatalin sistem... jdinya dana dikembalikan lewat dana tokopedia padahal bayarnya lewat bca jdinya gbs dikembaliin mau sms nomor satuny udh gak aktif tpi daftar tokopedia 👎,1,0,voucher php kasih diskon voucher minimal belanja rp udh neng tpi pas bayar dibatalin sistem jdinya dana kembali dana tokopedia bayar bca jdinya gbs dikembaliin sms nomor satuny udh gak aktif tpi daftar tokopedia
717,"langganan plus bisa pilih kurir, dapetnya kurir ampas, lama nyampe.",2,0,langgan plus pilih kurir dapetnya kurir ampas nyampe
718,"aplikasi sangat membantu memudahkan untuk mencari barang, fitur filter lokasi pengiriman cepat menjadi fitur favorit untuk mendapatkan barang cepat",5,1,aplikasi bantu mudah cari barang fitur filter lokasi kirim cepat fitur favorit barang cepat
719,"berhenti lah menggunakan tokopedia, belanja barang dibatalkan sepihak, uang dikembalikan dpotong 1000 rupiah, tak jelaskan di potong tokopedia, dasar aplikasi mau cari untung sendiri.",1,0,henti tokopedia belanja barang batal uang kembali dpotong rupiah potong tokopedia dasar aplikasi cari untung
720,"sekarang mau belanja disini ribet banget sih, verifikasi akun gojek, gopay yg nya.. mau beli coil vape aja gak (karna barang 18+).. padahal data diri diakun udah jelas ada.. makin kesini makin ribet nih tokopedia..",2,0,belanja ribet banget sih verifikasi akun gojek gopay nya beli coil vape aja gak karna barang data akun udah kesini ribet nih tokopedia
721,"tokopedia lama lama sangat jelek malah kurir nya sangat lama semua gak cepet,apa anterin ja hancur lembur pakek kurir sangat lama apa jne jnt, gak bakalan kirim sama sekali",1,0,tokopedia jelek kurir nya gak cepetapa anterin ja hancur lembur pakek kurir jne jnt gak kirim
722,"sekarang kualitas mulai nurun, pake biyaya jasa aplikasi segala jadi over budget, katanya buat kualitas user lebih baik, nyatanya gak terasa apapun, ada hasil check out makin banyak berdasarkan jumlah pembelian lagi. lebih suka sistem tokopedia versi zaman bahula zaman minimal 10.000 bebas ongkir & bisa digabung vocer lain, sangat membantu pengguna, lha sekarang pilih satu. jujur sekarang parah dah daya minat belanja online ku luntur drastis",2,0,kualitas nurun pake biyaya jasa aplikasi over budget kualitas user gak apa hasil check out dasar beli suka sistem tokopedia versi zaman bahula zaman minimal bebas ongkir gabung vocer bantu guna lha pilih jujur parah dah daya minat belanja online ku luntur drastis
723,bintang 3 dulu. mitra expedisi tokopedia (jne) selalu selalu mengecewakan. edited : jadi bintang 1. karna jawabanyya robot. mau saran malah disuruh hubungi tokopedia care.,1,0,bintang mitra expedisi tokopedia jne kecewa edited bintang karna jawabanyya robot saran suruh hubung tokopedia care
724,"tokopedia salah satu aplikasi belanja sering gunakan,karena selalu memberikan kenyamanan pengguna,aplikasinyapun gampang gunakan selalu banyak promo""",5,1,tokopedia salah aplikasi belanja gunakankarena nyaman penggunaaplikasinyapun gampang promo
725,"parah returan 5 hari pick up, malah pembeli yg bebanin, kesalahan penjual kirim barang bisa di pake. gimana sih tokopedia malah pembeli di rugikan",1,0,parah retur pick up beli bebanin salah jual kirim barang pake gimana sih tokopedia beli rugi
726,"buat kritikan epedisi,kadang barang suka lempar,membagongkan!saking mau cepetnya maen lempar,dahal taru aj gak usah di lempar,kcwali gak masuk pagar.",4,1,kritik epedisikadang barang suka lemparmembagongkansaking cepetnya maen lempardahal taru aj gak lemparkcwali gak masuk pagar
